"Estacao";"Data";"Hora";"Precipitacao";"TempBulboSeco";"TempBulboUmido";"TempMaxima";"TempMinima";"UmidadeRelativa";"PressaoAtmEstacao";"PressaoAtmMar";"DirecaoVento";"VelocidadeVento";"insolacao";"Nebulosidade";"Evaporacao Piche";"Temp Comp Media";"Umidade Relativa Media";"Velocidade do Vento Media";"NA"
"83004";"04/03/1995";1200;9,9;21,6;19,7;-9999;18,7;84;925,6;-9999;0;0;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"04/03/1995";1800;-9999;30,1;20,5;-9999;-9999;43;922,4;-9999;32;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"05/03/1995";0;-9999;23,3;20,4;30,8;-9999;78;923,6;-9999;0;0;6,2;0;3,1;23,72;69,75;1,666667;-9999
"83004";"05/03/1995";1200;0,1;23,6;19,8;-9999;20,2;71;924,6;-9999;36;2;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"05/03/1995";1800;-9999;29,2;20,5;-9999;-9999;46;922,4;-9999;27;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/03/1995";0;-9999;22;19,6;27,1;-9999;81;924,7;-9999;0;0;1,3;10;2,7;23,06;78;1,333333;-9999
"83004";"06/03/1995";1200;0;24,9;20,5;-9999;19,7;68;926;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"06/03/1995";1800;-9999;26,4;22,1;-9999;-9999;70;923,9;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"07/03/1995";0;-9999;21,8;20,2;29,3;-9999;87;926;-9999;9;4;6,2;10;1,5;23,6;76;3,333333;-9999
"83004";"07/03/1995";1200;0;23,9;20;-9999;19,6;71;925,9;-9999;5;5;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"07/03/1995";1800;-9999;27,4;22,3;-9999;-9999;65;922,7;-9999;9;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"08/03/1995";0;-9999;22,6;20,6;33;-9999;84;924,4;-9999;9;2;9,4;7;1,9;25,44;63,25;3,333333;-9999
"83004";"08/03/1995";1200;0;26;21,3;-9999;19,2;67;924,2;-9999;36;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"08/03/1995";1800;-9999;31,4;21,4;-9999;-9999;42;920,9;-9999;32;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"09/03/1995";0;-9999;24,5;20,8;29,3;-9999;72;923,1;-9999;5;4;3,4;6;3,4;22,76;82,75;2;-9999
"83004";"09/03/1995";1200;0;26,3;20,7;-9999;19,4;61;925,5;-9999;36;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"09/03/1995";1800;-9999;25;22,3;-9999;-9999;80;925,7;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"10/03/1995";0;-9999;19,4;18,8;22;-9999;95;927,1;-9999;0;0;0;10;1,3;19,92;94,25;2;-9999
"83004";"10/03/1995";1200;24,3;20,4;19,6;-9999;18,8;93;929,3;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"10/03/1995";1800;-9999;21;20;-9999;-9999;92;928,9;-9999;18;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/03/1995";0;-9999;19,2;18,8;24,4;-9999;96;930,5;-9999;18;5;0,5;10;0,3;20,44;91,25;1,666667;-9999
"83004";"11/03/1995";1200;3,2;20;19,4;-9999;18,8;95;930,6;-9999;23;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/03/1995";1800;-9999;23,4;21,1;-9999;-9999;82;928,8;-9999;18;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/03/1995";0;-9999;19,5;18,8;25,8;-9999;94;929,4;-9999;18;2;4,1;10;0,7;21;84,25;1,666667;-9999
"83004";"12/03/1995";1200;0,6;23,2;20,2;-9999;18,6;77;927,3;-9999;0;0;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"12/03/1995";1800;-9999;23,5;20,6;-9999;-9999;78;924,1;-9999;14;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/03/1995";0;-9999;18,7;17,7;21,4;-9999;91;925,2;-9999;0;0;0;3;1,1;18,24;91;1;-9999
"83004";"13/03/1995";1200;0;20,1;18;-9999;15,9;82;924,7;-9999;14;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/03/1995";1800;-9999;17,8;17,1;-9999;-9999;94;923,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/03/1995";0;-9999;16,9;16,3;21,8;-9999;94;923,7;-9999;0;0;0,2;10;0,5;18,1;90;1,333333;-9999
"83004";"14/03/1995";1200;23,3;17,5;16,6;-9999;16,2;92;922,3;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/03/1995";1800;-9999;20,5;18,3;-9999;-9999;82;919,7;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"15/03/1995";0;-9999;17,5;16,7;25;-9999;93;921,6;-9999;18;2;4,4;10;0,7;18,12;84,75;2;-9999
"83004";"15/03/1995";1200;2,2;16;15;-9999;15,2;90;921,9;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"15/03/1995";1800;-9999;23,6;18,6;-9999;-9999;63;919,6;-9999;23;2;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"16/03/1995";0;-9999;17,2;16,4;28,5;-9999;93;922,4;-9999;0;0;9,1;1;1,2;20,34;73,75;1;-9999
"83004";"16/03/1995";1200;9,6;20;16,3;-9999;13,8;70;924,6;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"16/03/1995";1800;-9999;26,9;18,4;-9999;-9999;45;922,8;-9999;27;3;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"17/03/1995";0;-9999;19,7;18,5;27,7;-9999;90;924,4;-9999;0;0;6,1;2;2,2;21,32;71,25;0,666667;-9999
"83004";"17/03/1995";1200;0;24;19,6;-9999;16,1;67;926,7;-9999;36;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"17/03/1995";1800;-9999;27,6;18;-9999;-9999;40;924,6;-9999;0;0;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"18/03/1995";0;-9999;19,4;18,2;27,6;-9999;89;926,2;-9999;0;0;3,4;0;2;21,4;70,25;2;-9999
"83004";"18/03/1995";1200;0;23;17;-9999;15,6;56;927,8;-9999;5;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"18/03/1995";1800;-9999;26,6;20,6;-9999;-9999;59;925,9;-9999;9;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/03/1995";0;-9999;20,4;18,4;26,8;-9999;83;927,7;-9999;0;0;0,3;0;2,2;21,16;85;1,333333;-9999
"83004";"19/03/1995";1200;0;20,7;18,8;-9999;17,5;84;928;-9999;5;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/03/1995";1800;-9999;25,2;21,6;-9999;-9999;74;925,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"20/03/1995";0;-9999;20,4;19,3;27;-9999;91;928,2;-9999;0;0;0,2;1;1;21,56;84,75;1,333333;-9999
"83004";"20/03/1995";1200;0,1;20,5;19,3;-9999;17,5;90;928,8;-9999;5;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"20/03/1995";1800;-9999;25,7;22;-9999;-9999;73;927,2;-9999;14;1;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"21/03/1995";0;-9999;21,4;20;24,5;-9999;88;928,6;-9999;0;0;0;10;1,1;21,14;84,75;2;-9999
"83004";"21/03/1995";1200;0;21;19,6;-9999;19,4;88;927,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/03/1995";1800;-9999;23,2;20,2;-9999;-9999;77;925,8;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"22/03/1995";0;-9999;20,4;18,9;23,9;-9999;87;926,2;-9999;9;2;0,1;10;0,9;20,18;89,25;0;-9999
"83004";"22/03/1995";1200;0;20,9;18,9;-9999;18,7;83;924,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"22/03/1995";1800;-9999;22,9;21,7;-9999;-9999;90;921,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"23/03/1995";0;-9999;18,7;17,8;30,1;-9999;92;921,8;-9999;0;0;7,7;0;1;22,86;75,25;2,333333;-9999
"83004";"23/03/1995";1200;0,5;22,8;19,6;-9999;17,4;75;921,1;-9999;36;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"23/03/1995";1800;-9999;28,8;20,4;-9999;-9999;48;916,3;-9999;32;5;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"24/03/1995";0;-9999;22;20,7;25,6;-9999;89;917,8;-9999;0;0;0,1;6;2,2;21,44;86;3;-9999
"83004";"24/03/1995";1200;20,9;20,4;19,5;-9999;19,6;92;916,8;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"24/03/1995";1800;-9999;24,7;20,9;-9999;-9999;72;915,4;-9999;32;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"25/03/1995";0;-9999;20,8;19,6;20,8;-9999;90;918,5;-9999;18;1;0;10;1;18,66;91,75;2,666667;-9999
"83004";"25/03/1995";1200;9,7;18,2;17,6;-9999;17,9;95;923,9;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"25/03/1995";1800;-9999;18,9;18,2;-9999;-9999;94;924;-9999;14;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"26/03/1995";0;-9999;18,2;17;23,7;-9999;89;926,4;-9999;9;5;4,1;10;0,7;19,48;83,5;4,666667;-9999
"83004";"26/03/1995";1200;1,4;21;17,4;-9999;16,9;71;926,3;-9999;5;6;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"26/03/1995";1800;-9999;20,1;18,4;-9999;-9999;85;924,8;-9999;14;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"27/03/1995";0;-9999;17,9;16,7;25,6;-9999;89;926,5;-9999;14;3;9,7;10;1,3;19,54;75,25;3,333333;-9999
"83004";"27/03/1995";1200;0;20,9;16,6;-9999;16,4;66;926,8;-9999;9;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"27/03/1995";1800;-9999;23,2;18,8;-9999;-9999;67;924,1;-9999;14;4;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"28/03/1995";0;-9999;17,4;15,6;29,6;-9999;84;925,3;-9999;9;3;9,1;3;2,2;21,06;70,5;2,666667;-9999
"83004";"28/03/1995";1200;0;21,1;16,6;-9999;14,8;64;925,3;-9999;5;8;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"28/03/1995";1800;-9999;28,5;20,2;-9999;-9999;48;921,8;-9999;0;0;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"29/03/1995";0;-9999;19,9;18,2;31,8;-9999;85;923,8;-9999;0;0;7,2;4;2,1;23,98;70,25;1,666667;-9999
"83004";"29/03/1995";1200;0;24,8;20,3;-9999;17,9;67;923,8;-9999;0;0;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"29/03/1995";1800;-9999;30;21,4;-9999;-9999;48;921,2;-9999;32;5;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"30/03/1995";0;-9999;22,7;20,5;24,9;-9999;83;923;-9999;0;0;0,8;10;2,6;21,14;91,5;2;-9999
"83004";"30/03/1995";1200;34,9;20,5;19,6;-9999;18,9;92;924;-9999;5;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"30/03/1995";1800;-9999;23,9;21,6;-9999;-9999;82;921,6;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"31/03/1995";0;-9999;20,7;20,2;27,6;-9999;96;922,6;-9999;0;0;3,6;10;0,7;22,32;84,5;3;-9999
"83004";"31/03/1995";1200;20,8;22,6;20,7;-9999;19,8;85;922;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"31/03/1995";1800;-9999;26,9;22,2;-9999;-9999;67;918,7;-9999;36;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"01/04/1995";0;-9999;20,8;20;26,8;-9999;93;920,9;-9999;32;3;2;10;1,6;22,84;80,75;8,333333;-9999
"83004";"01/04/1995";1200;8,8;22,4;19,7;-9999;19,4;79;918,2;-9999;32;12;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"01/04/1995";1800;-9999;26,2;21;-9999;-9999;64;917,1;-9999;32;10;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"02/04/1995";0;-9999;22,8;21,5;27,9;-9999;90;919,3;-9999;32;3;10,4;3;1,9;19,46;62,25;4;-9999
"83004";"02/04/1995";1200;1,2;20,6;16;-9999;15,2;63;922,9;-9999;32;6;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"02/04/1995";1800;-9999;26,4;14,8;-9999;-9999;28;921,7;-9999;32;6;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"03/04/1995";0;-9999;16,8;14,5;26,6;-9999;79;923,9;-9999;0;0;7,7;0;3,4;19,28;75,5;3,666667;-9999
"83004";"03/04/1995";1200;0;21,6;16,6;-9999;12,8;61;926,1;-9999;9;3;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"03/04/1995";1800;-9999;23,6;18,6;-9999;-9999;63;924,9;-9999;14;4;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"04/04/1995";0;-9999;17,7;16,5;24,4;-9999;89;927,6;-9999;14;4;6,5;10;2;19,94;81;4;-9999
"83004";"04/04/1995";1200;2,3;20,9;18,1;-9999;16;77;928,8;-9999;9;5;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"04/04/1995";1800;-9999;23,6;20;-9999;-9999;73;926,6;-9999;14;4;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"05/04/1995";0;-9999;19,2;17,7;27,8;-9999;87;927,6;-9999;9;3;8,6;10;1,5;21,02;77,25;3,333333;-9999
"83004";"05/04/1995";1200;0;22,3;18,3;-9999;16,6;69;929,3;-9999;5;4;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"05/04/1995";1800;-9999;25,8;20,7;-9999;-9999;64;926,9;-9999;14;4;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"06/04/1995";0;-9999;19,2;17,8;27,3;-9999;88;928,3;-9999;14;2;2,5;7;2;21,4;78;2,333333;-9999
"83004";"06/04/1995";1200;0;21,4;18,8;-9999;17,9;79;929,4;-9999;9;5;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/04/1995";1800;-9999;25,2;20,7;-9999;-9999;67;926,9;-9999;14;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"07/04/1995";0;-9999;20,2;18,2;28,6;-9999;83;928,5;-9999;0;0;3,9;10;1,4;22;77,5;2,333333;-9999
"83004";"07/04/1995";1200;0;22,3;18,9;-9999;17,1;73;928,3;-9999;5;5;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"07/04/1995";1800;-9999;26,6;20,2;-9999;-9999;57;925,8;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/04/1995";0;-9999;21;19,8;29,7;-9999;90;927,2;-9999;9;2;6,7;10;1,6;22,62;76,5;1,666667;-9999
"83004";"08/04/1995";1200;0;23,5;19,7;-9999;18,3;71;926,9;-9999;5;3;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"08/04/1995";1800;-9999;28;22,1;-9999;-9999;61;923,6;-9999;14;2;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"09/04/1995";0;-9999;20,8;19,2;30,2;-9999;87;925,6;-9999;0;0;5,9;8;1,8;22;80,5;2;-9999
"83004";"09/04/1995";1200;0;23,5;20,3;-9999;17,3;75;926,2;-9999;5;3;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"09/04/1995";1800;-9999;27,5;21,4;-9999;-9999;59;921,9;-9999;14;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"10/04/1995";0;-9999;19,5;18,8;29,5;-9999;94;924,9;-9999;0;0;6,8;5;1,7;22,66;77;1,666667;-9999
"83004";"10/04/1995";1200;15,4;23,2;20,2;-9999;17,4;77;924,7;-9999;5;2;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"10/04/1995";1800;-9999;27,4;21;-9999;-9999;57;922,2;-9999;32;3;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"11/04/1995";0;-9999;21,6;20;29,7;-9999;87;923,3;-9999;0;0;7,6;4;2;22,54;77,5;4,333333;-9999
"83004";"11/04/1995";1200;0;24,6;19,8;-9999;18,8;65;923,9;-9999;36;6;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"11/04/1995";1800;-9999;26,5;20,8;-9999;-9999;61;920,6;-9999;32;7;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"12/04/1995";0;-9999;19,8;18,9;24,5;-9999;92;923,3;-9999;0;0;5,4;10;2,3;15,96;76;6,333333;-9999
"83004";"12/04/1995";1200;23,9;16,4;15,9;-9999;11,3;95;923,1;-9999;18;10;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/04/1995";1800;-9999;23,5;17;-9999;-9999;53;920,6;-9999;23;9;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"13/04/1995";0;-9999;13,8;11,6;20,9;-9999;78;924,3;-9999;0;0;1,5;0;1,4;15,76;82;2,666667;-9999
"83004";"13/04/1995";1200;0;16,6;14,2;-9999;10,1;78;925,5;-9999;18;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/04/1995";1800;-9999;18,7;15,7;-9999;-9999;74;924,6;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/04/1995";0;-9999;15,6;14,4;22,6;-9999;88;926,9;-9999;14;3;7,1;10;1;16,86;77,5;2;-9999
"83004";"14/04/1995";1200;0,5;19,3;15,4;-9999;13,2;67;927,7;-9999;9;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"14/04/1995";1800;-9999;20,4;16,3;-9999;-9999;67;926,3;-9999;14;4;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"15/04/1995";0;-9999;14,6;13,4;23,6;-9999;88;927,8;-9999;0;0;7,7;0;1,5;17,64;74,75;3;-9999
"83004";"15/04/1995";1200;0;19,2;15,2;-9999;11,4;67;929,3;-9999;5;3;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"15/04/1995";1800;-9999;22,1;17,4;-9999;-9999;64;926,8;-9999;14;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"16/04/1995";0;-9999;17;15,3;26,1;-9999;84;927,9;-9999;14;2;6,3;10;1,6;19,2;74,75;2,333333;-9999
"83004";"16/04/1995";1200;0;18,8;16,4;-9999;14,5;79;928;-9999;5;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"16/04/1995";1800;-9999;24,9;18,3;-9999;-9999;54;925,6;-9999;14;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"17/04/1995";0;-9999;18,3;16,4;28,3;-9999;83;927,3;-9999;0;0;7,5;10;1,4;18,36;76;1,333333;-9999
"83004";"17/04/1995";1200;0;16,4;15,8;-9999;12,9;94;926,3;-9999;36;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"17/04/1995";1800;-9999;26,8;17,1;-9999;-9999;38;921,8;-9999;27;2;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"18/04/1995";0;-9999;17,1;15,6;27,5;-9999;86;922,7;-9999;0;0;5,2;3;2,3;20,88;71,25;1,333333;-9999
"83004";"18/04/1995";1200;0;22,1;16,8;-9999;14,8;60;923,1;-9999;27;1;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"18/04/1995";1800;-9999;23,9;19,8;-9999;-9999;69;921;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/04/1995";0;-9999;20;17,4;28,2;-9999;78;923,5;-9999;0;0;4,4;10;1,7;21,7;80,75;0;-9999
"83004";"19/04/1995";1200;0;22,7;19;-9999;17,8;71;925,2;-9999;0;0;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"19/04/1995";1800;-9999;27;22,1;-9999;-9999;66;922,6;-9999;0;0;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"20/04/1995";0;-9999;19,9;19,1;21,8;-9999;93;923,7;-9999;0;0;0;10;1,6;20,36;89,25;1,033333;-9999
"83004";"20/04/1995";1200;20,1;20,2;19,8;-9999;18,8;97;923,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"20/04/1995";1800;-9999;21,6;19,6;-9999;-9999;84;921,4;-9999;36;1,1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/04/1995";0;-9999;20,5;19,1;20,5;-9999;88;923,5;-9999;27;2;0;10;0,6;17,52;94,75;2;-9999
"83004";"21/04/1995";1200;9,8;18,5;17,9;-9999;16;95;926,1;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/04/1995";1800;-9999;18;17,4;-9999;-9999;94;924,9;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"22/04/1995";0;-9999;16,3;15,8;22,7;-9999;95;926;-9999;0;0;1,9;10;0,4;18,52;86,75;0,333333;-9999
"83004";"22/04/1995";1200;1,2;17,9;16,8;-9999;15,8;90;925,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"22/04/1995";1800;-9999;22;18,6;-9999;-9999;73;922,7;-9999;9;1;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"23/04/1995";0;-9999;18,1;17,2;26,7;-9999;92;923,9;-9999;0;0;7,3;10;0,8;19,58;79;1,333333;-9999
"83004";"23/04/1995";1200;0;19;17,2;-9999;15,8;84;924,8;-9999;0;0;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"23/04/1995";1800;-9999;25,8;18,4;-9999;-9999;50;922,4;-9999;32;4;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"24/04/1995";0;-9999;18,2;17,2;25,9;-9999;91;924,8;-9999;0;0;5,8;10;1,8;19,56;77,5;2,333333;-9999
"83004";"24/04/1995";1200;0;20,8;17,6;-9999;14,3;74;927;-9999;5;3;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"24/04/1995";1800;-9999;23,1;19,5;-9999;-9999;72;925;-9999;14;2;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"25/04/1995";0;-9999;18,4;16,4;22,6;-9999;82;927,6;-9999;9;2;2,2;10;3,6;17,8;87;2;-9999
"83004";"25/04/1995";1200;0;18,3;16,6;-9999;15,3;85;928,4;-9999;9;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"25/04/1995";1800;-9999;20,3;17,3;-9999;-9999;75;926,6;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"26/04/1995";0;-9999;16,4;15,8;25,4;-9999;94;927,8;-9999;0;0;2,9;10;1;19,08;84,25;3;-9999
"83004";"26/04/1995";1200;0;18,1;16,3;-9999;15,1;84;927,7;-9999;5;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"26/04/1995";1800;-9999;23,6;19,7;-9999;-9999;71;925,2;-9999;14;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"27/04/1995";0;-9999;18,4;17,4;25,4;-9999;91;925,6;-9999;9;3;3,4;10;1,2;19,32;76,75;1;-9999
"83004";"27/04/1995";1200;0;18,4;16,2;-9999;16,4;81;926;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"27/04/1995";1800;-9999;23,5;19,3;-9999;-9999;68;923,2;-9999;14;3;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"28/04/1995";0;-9999;18,2;15,8;25,4;-9999;79;925,6;-9999;0;0;4;10;1,6;18,76;86,25;2,333333;-9999
"83004";"28/04/1995";1200;0;19,4;16,9;-9999;15,2;79;926,3;-9999;5;5;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"28/04/1995";1800;-9999;22,4;19,3;-9999;-9999;76;923,7;-9999;18;2;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"29/04/1995";0;-9999;16,9;16,4;28,7;-9999;95;925,8;-9999;0;0;8,1;0;1,2;20,64;72,75;1,333333;-9999
"83004";"29/04/1995";1200;0;20,7;17,9;-9999;15;77;927;-9999;0;0;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"29/04/1995";1800;-9999;27,9;19,1;-9999;-9999;44;924,8;-9999;27;4;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"30/04/1995";0;-9999;19,4;17,7;30,6;-9999;85;925,9;-9999;0;0;9,1;0;2,1;21,68;69,25;0;-9999
"83004";"30/04/1995";1200;0;22,4;18,5;-9999;15;70;927,7;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"30/04/1995";1800;-9999;29,4;19,3;-9999;-9999;39;924,9;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"01/05/1995";0;-9999;20,2;18,3;30,6;-9999;84;926,4;-9999;0;0;7,4;0;2,3;22,46;69;0,666667;-9999
"83004";"01/05/1995";1200;0;23,6;18,5;-9999;15,7;62;926,3;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"01/05/1995";1800;-9999;29,4;19,4;-9999;-9999;40;923,6;-9999;27;2;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"02/05/1995";0;-9999;21,2;19,7;28,6;-9999;87;925,3;-9999;0;0;4,9;7;2,4;21,72;80,75;2;-9999
"83004";"02/05/1995";1200;0;23,6;19,2;-9999;16,8;67;924,2;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"02/05/1995";1800;-9999;23,8;20,6;-9999;-9999;76;923,4;-9999;18;6;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"03/05/1995";0;-9999;19,8;18,6;24,8;-9999;90;925,2;-9999;0;0;2,7;10;1,8;19,56;81;0,333333;-9999
"83004";"03/05/1995";1200;0;18,9;17,4;-9999;17,3;87;926;-9999;9;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"03/05/1995";1800;-9999;23,2;18;-9999;-9999;61;923,8;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"04/05/1995";0;-9999;18,4;17,1;28,5;-9999;88;925,2;-9999;0;0;8,6;0;1,2;19,58;71;1,333333;-9999
"83004";"04/05/1995";1200;0;20,5;16,9;-9999;14,7;71;926,3;-9999;36;1;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"04/05/1995";1800;-9999;27,4;16;-9999;-9999;31;923,8;-9999;32;3;-9999;2;-9999;-9999;-9999;-9999;-9999
"83004";"05/05/1995";0;-9999;17,1;16,1;27,5;-9999;91;926,1;-9999;0;0;1,2;3;2,3;20,04;73,25;0,666667;-9999
"83004";"05/05/1995";1200;0;18,2;17,3;-9999;13,7;92;925,7;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/05/1995";1800;-9999;24,7;19;-9999;-9999;59;923,1;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
