//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 3054002
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
03054002;1;01/11/1994;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03054002;1;01/12/1994;1;32,3;45,5;3;2;1;1;0;;0;0;0;32,3;0;0;0;0;0;0;0;0;0;0;0;0;0;13,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1995;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03054002;1;01/02/1995;1;54,2;152,7;9;7;1;1;0;;0;10,3;0;0;0;0;0;0;0;54,2;13;0;0;0;11,2;0;0;0;0;0;0;0;0;10,6;17,2;0;0;36,2;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1995;1;48,5;151,8;8;6;1;1;0;;0;24,3;0;9,8;0;0;0;0;48,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,7;22,3;0;0;0;0;0;0;14,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1995;1;35,5;43,9;30;2;1;1;0;;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1995;1;55,5;124,2;6;4;1;1;0;;0;8,5;53,7;0;0;0;55,5;0;0;0;0;0;0;0;6,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1995;1;40,3;101,5;17;5;1;1;0;;0;0;0;0;0;0;0;0;0;0;3,7;0;0;24,6;0;0;0;40,3;0;0;0;0;0;0;0;29,4;0;0;0;0;3,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1995;1;99,3;308,7;15;7;1;1;0;;0;0;45,5;65,6;0;0;0;0;0;0;0;0;0;13,8;0;99,3;13,7;0;0;0;0;0;0;0;0;23,2;0;0;47,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1995;1;13,3;23,9;13;2;1;1;0;;0;0;0;10,6;0;0;0;0;0;0;0;0;0;13,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1995;1;21,2;84,6;10;5;1;1;0;;0;0;0;0;0;0;0;0;0;0;21,2;19,3;0;21,2;0;0;0;0;0;0;0;0;0;0;0;8,6;0;0;0;0;14,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1995;1;46,5;84;27;4;1;1;0;;0;0;0;0;25,6;6,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,5;46,5;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1995;1;22,6;52,1;10;3;1;1;0;;0;0;0;0;0;0;0;0;0;0;22,6;0;0;0;21,3;0;8,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1995;1;65,3;68;25;2;1;1;0;;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,3;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1996;1;53,3;218,9;26;8;1;1;0;;0;0;0;0;0;23,3;0;0;0;0;0;0;27,3;0;0;0;4,2;0;0;0;0;0;0;0;4,5;34,3;53,3;44,3;0;0;27,7;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1996;1;16,7;59,6;25;5;1;1;0;;0;2,7;0;0;0;0;0;0;0;13,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,3;16,7;0;0;0;11,2;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
03054002;1;01/03/1996;1;38,6;84,9;30;4;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;9,3;0;0;0;0;0;0;0,8;0;0;36,2;0;0;0;0;0;0;38,6;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1996;1;58,3;189,8;3;8;1;1;0;;0;0;8,2;58,3;0;16,5;0;18,3;0;0;33,5;0;0;0;0;8,3;5,2;0;0;0;0;0;0;0;0;41,5;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1996;1;0;0;1;;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1996;1;24,5;45,4;21;3;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,2;0;0;0;24,5;0;0;0;0;0;0;4,7;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1996;1;5,5;9,2;10;2;1;1;0;;0;0;0;0;0;0;0;0;3,7;0;5,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1996;1;58,3;154,8;26;6;1;1;0;;0;0;0;0;0;0;0;13,2;0;18,2;0;0;0;0;42,3;0;0;0;0;0;0;0;0;0;0;0;58,3;4,6;0;0;0;18,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1996;1;27;58,2;22;5;1;1;1;;0;0;0;0;0;0;0;0;0;20,1;0;0;0;0;0;2,2;0;0;0;0;0;0;27;0;0,7;0;8,2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1996;1;30,6;86,7;22;6;1;1;0;;0;0;1,7;0;0;13,7;0;0;0;0;2,7;0;0;0;0;0;0;0;0;21,7;0;0;30,6;0;0;16,3;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1996;1;28,2;39,6;10;3;1;1;0;;0;0;0;0;0;0;0;0;7,2;0;28,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1996;1;13,2;36,7;7;5;1;1;0;;0;0;0;0;0;0;0;13,2;0;0;9,3;0;0;0;0,2;0;0;0;0;0;0;2,5;11,5;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1997;1;40,8;63,3;19;3;1;1;0;;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;15,2;0;0;0;0;40,8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1997;1;110,3;348,3;5;9;1;1;0;;0;0;0;0;0;110,3;80,4;40,3;0;0;32,2;15,5;0;0;0;0;0;3,8;0;0;17,2;0;0;0;45,5;3,1;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1997;1;13,7;14,7;12;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;13,7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1997;1;26,2;75,4;20;5;1;1;0;;0;0;0;0;14,3;0;0;0;0;0;0;2,3;0;0;0;0;0;15,3;0;0;26,2;0;0;0;0;17,3;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1997;1;78,3;170,2;19;3;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78,3;70,2;0;21,7;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1997;1;60,2;173,3;14;9;1;1;0;;0;0;0;5,7;0;0;17,8;0;8,8;0;0;0;0;0;60,2;0;8,2;0;0;25,5;0;0;31,6;11,3;0;4,2;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1997;1;62,5;92,1;17;4;1;1;0;;0;0;0;0;0;0;4,2;0;0;22,3;0;0;0;0;3,1;0;0;62,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1997;1;34,5;80,3;20;4;1;1;0;;0;13,3;0;0;16,2;0;0;0;0;0;0;0;0;0;0;0;16,3;0;0;0;34,5;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1997;1;16,2;23,5;2;2;1;1;0;;0;0;16,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1997;1;76,5;259,8;15;9;1;1;0;;0;0;22,1;0;0;66,7;0;0;0;4;0;11,2;0;8,3;0;76,5;0;0;0;0;0;0;0;0;5,3;0;0;0;48,2;17,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1997;1;72,3;159,6;13;6;1;1;0;;0;0;0;5,2;0;0;0;0;0;0;0;25,6;0;72,3;0;0;0;0;0;0;0;26,3;0;0;0;0;2,2;28;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1997;1;;;;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,9;0;0;0;0;0;0;0;38,5;102;0;;;;136,7;0;48,3;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;
03054002;1;01/01/1998;1;110,2;229,8;6;8;3;3;0;1727,6;3;0;41,3;0;0;0;110,2;15,5;0;0;0;0;1,3;0;0;0;2,5;0;8,2;0;0;0;0;0;0;0;0;0;0;21,5;0;29,3;3;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;3;1;
03054002;1;01/02/1998;1;71,2;255,1;7;7;1;1;0;1727,6;3;0;0;37,2;58,5;0;0;71,2;0;9,3;42,1;0;0;0;0;0;0;0;0;0;0;0;0;0;34,5;2,3;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1998;1;23,2;113;10;9;1;1;0;1727,6;3;18,2;11,3;0;0;0;0;0;6,9;0;23,2;0;7,2;0;16,3;0;0;0;19,7;0;7,7;0;0;0;0;0;0;0;2,5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1998;1;35,8;177,5;11;11;1;1;0;1727,6;3;0;0;0;0;0;0;35,7;0;0;0;35,8;10,5;13,3;2,3;0;27,1;14,2;26;0;0;0;0;0;1,5;0;0;0;4,6;0;6,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1998;1;40,2;164,8;25;10;1;1;0;1727,6;3;3,2;0;0;0;0;0;0;0;0;0;0;14,1;2,6;11,7;10,2;16,1;10,5;0;0;0;0;0;0;17,1;40,2;39,1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1998;1;78,5;223,5;11;6;1;1;0;1727,6;3;0;0;0;0;0;0;0;13,1;21,3;60,1;78,5;0;0;0;4,8;0;45,7;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1998;1;35,1;99,1;18;5;1;1;0;1727,6;3;28,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;35,1;0;0;0;0;0;15,2;5,3;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1998;1;55,4;137,4;26;6;1;1;0;1727,6;3;0;0;0;0;0;0;0;0;0;0;15,2;0;0;0;0;0;0;0;0;0;0;0;23,2;3,4;21,2;55,4;19;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1998;1;28,8;91,7;27;6;1;1;0;1727,6;3;0;0;20,3;2,4;0;0;0;1,2;0;0;0;0;15,5;0;0;0;0;23,5;0;0;0;0;0;0;0;0;28,8;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1998;1;23,6;42,2;5;2;1;1;0;1727,6;3;0;0;0;0;23,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,6;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1998;1;37,5;81,9;17;3;1;1;0;1727,6;3;0;0;0;0;0;0;8,2;0;0;0;0;0;0;0;0;0;37,5;0;0;0;0;0;0;0;36,2;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1998;1;33,6;111,6;14;6;3;3;0;1727,6;3;0;0;0;0;0;0;0;0;0;0;17,8;24,1;0;33,6;0;0;11,8;0;0;0;0;9,1;0;0;0;0;0;0;15,2;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1999;1;15,3;42,9;29;4;1;1;0;978,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;8,2;0;0;0;0;0;15,3;9,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1999;1;34,1;87,4;2;4;1;1;0;978,1;1;0;34,1;0;16,9;0;0;0;19,7;0;0;0;0;0;16,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1999;1;30,1;113,5;29;6;1;1;0;978,1;1;0;0;17;0;0;0;0;0;0;22,8;0;0;0;0;0;0;0;0;9,2;7,3;0;0;0;0;0;27,1;0;0;30,1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1999;1;46,1;165,2;2;6;1;1;0;978,1;1;0;46,1;40,3;0;21,2;0;0;0;0;0;0;16,5;0;0;0;10,8;0;0;0;0;0;0;0;0;0;0;0;30,3;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1999;1;67,9;78,2;29;2;1;1;0;978,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,3;0;67,9;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1999;1;46,5;99,8;27;4;1;1;0;978,1;1;0;0;0;0;0;0;0;0;8,6;30,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,5;14,5;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1999;1;26,5;56,6;15;5;1;1;0;978,1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,5;0;0;0;6,2;5,3;8,4;0;0;0;0;0;10,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1999;1;22,7;26,9;7;2;1;1;0;978,1;1;0;0;0;0;0;0;22,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1999;1;31,2;92,6;8;7;1;1;0;978,1;1;7,3;0;20,4;6,7;6,5;0;0;31,2;0;0;0;0;0;0;17,3;0;0;0;0;0;0;0;0;0;0;0;0;0;3,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1999;1;70,5;164,7;14;6;1;1;0;978,1;1;0;34,2;0;0;0;0;9,2;18,4;0;0;0;0;31,4;70,5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1999;1;9,7;14,6;4;3;1;1;0;978,1;1;0;0;0;9,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,4;0;0;3,5;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1999;1;17,4;35,7;13;4;1;1;0;978,1;1;0;0;8,7;0;0;0;0;0;0;0;0;0;17,4;4,6;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/2000;1;50,2;60,3;15;4;1;1;0;;0;0;0;0;0;0;0;0;2,1;0;0;0;0;0;0;50,2;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;7,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/2000;1;61,1;150,2;10;8;1;1;0;;0;4,8;6,2;15,2;0;0;0;0;0;13,6;61,1;0;0;21,5;0;0;0;0;0;0;0;0;0;18,6;0;0;0;0;9,2;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
03054002;1;01/03/2000;1;55,4;145,5;4;6;1;1;0;;0;0;0;0;55,4;0;0;0;0;0;0;0;0;0;0;0;0;30,5;0;0;0;0;18,4;0;11,4;0;0;12,3;17,5;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/2000;1;31,5;73,9;19;6;1;1;0;;0;0;0;0;0;5,7;0;0;0;0;0;3,2;0;0;0;0;4,2;0;9,3;31,5;0;20;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/2000;1;85,3;276,6;26;8;1;1;0;;0;12,6;55,9;0;52,5;22,9;7,7;0;0;0;0;0;0;0;0;0;34,3;5,4;0;0;0;0;0;0;0;0;85,3;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/2000;1;64,2;136,2;29;7;1;1;0;;0;0;0;0;0;0;0;4,1;27,2;0;0;6,6;0;0;0;0;10,4;11,2;0;12,5;0;0;0;0;0;0;0;0;0;64,2;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/2000;1;122,2;188;2;8;1;1;0;;0;0;122,2;7,7;0;0;0;0;0;2,2;1,9;45;3,1;3,5;0;0;0;0;0;0;0;0;2,4;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/2000;1;41,7;89,4;25;5;1;1;0;;0;0;0;0;0;0;0;0;0;29,3;0;0;0;0;0;1,6;0;0;0;0;0;0;0;0;0;41,7;16;0;0;0;0;0,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/2000;1;27,2;128,5;21;9;1;1;1;;0;0;0;0;0;0;0;0;0;0;7,5;20;0;12,8;19;8,2;0;0;0;22,6;0;27,2;5,9;0;5,3;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/2000;1;48,3;125;10;8;1;1;1;;0;0;0;0;23,9;0;0;0;0;0;48,3;0;13,7;0;0;0;0;4,5;0;0;11,4;0;0;0,5;8,5;0;0;14,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/2000;1;39,5;124,3;8;7;1;1;1;;0;0;36,2;0;0;0;0;0;39,5;0;0;0;20;3,9;0;0;0;0;0;0;1,1;0;0;0;7,2;0;0;0;0;16,4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/2000;1;31,9;104,7;28;7;1;1;1;;0;0;0;0;0;1,1;0;0;0;0;0;0;0;0;26,3;0;26,3;0;0;0;0;0;11,5;0;3,6;0;0;0;31,9;0;4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/2001;1;43,5;135,4;29;8;1;1;1;;0;0;0;0;0;0;0;0;28,9;0;0;13,5;0;0;0;12,3;0;25,2;5,8;5,7;0;0;0;0;0,5;0;0;0;0;43,5;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/2001;1;26,3;85;23;7;1;1;1;;0;15,2;7,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;15,6;26,3;0;8,8;0;8,7;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/2001;1;46;164,9;23;9;1;1;1;;0;0;0;7,9;0;0;0;22,4;0;0;0;0;0;0;0;4;36;0;0,9;0;0;2,7;1,7;46;0;0;43,3;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
